id	title	abstract	label	actual
310	新疆首个智慧示范台区投运	雄安新区高铁站枢纽片区的首座110千伏变电站——荷露站，于2022年12月15日投运。这座变电站包含2台5万千伏安主变和3回110千伏出线，旨在支持高铁站及周边区域的用电需求，提升电力供应的可靠性和质量。荷露站设计融入城市森林理念，具有景观功能和创新的布局，提供休憩空间并节省电缆用量。该站同时应用了物理电网和数字孪生电网技术，提升了运行效率，为雄安新区的电力需求提供了坚实保障。	自媒体	1
311	新疆首座电动汽车V2G充电站建成投运	南京工业大学的研究团队开发了一种新型光伏变色智能窗，这种窗户能够根据太阳光的强度自动调节室内采光和温度。与传统电致变色窗不同，这种窗户利用全透明钙钛矿光伏材料，不需要外接电源，通过紫外线控制可见光和红外线的透过率，实现高效的光谱管理和节能效果。其优点包括高透光率、快速响应时间和较高的色彩保真度，适用于建筑、汽车、飞机等领域，并有助于降低碳排放。	自媒体	1
312	新型光伏变色智能窗自动调节采光	**亚洲首个海上风电柔性直流输电工程送电完成**- **项目名称与时间**：三峡集团所属江苏如东H6H10海上风电项目，2021年11月7日15时8分完成送电。- **技术与规模**：这是亚洲首个采用柔性直流输电技术的海上风电项目，总装机容量80万千瓦，安装200台4兆瓦风机。- **工程组成**：包括两座海上升压站、一座海上换流站、一回直流海缆和一座陆上换流站。- **特点与影响**：项目具有创新性和技术难度，推动了国产化设备的应用，填补了国内技术空白。为未来深远海及集中连片海上风电开发奠定基础。- **送电过程**：由于寒潮来临，三峡能源协调各方，提前检查设备并进行模拟演练，确保送电过程安全高效。此项目的成功标志着柔性直流输电技术在海上风电领域的突破，对未来海上风电发展具有示范引领作用。	自媒体	1
313	雄安高铁站枢纽片区首座110千伏变电站投运	粤港澳大湾区交直流协调稳定控制系统于2022年5月31日成功投入运行，标志着广东目标网架工程的按期投产。这一系统显著提升了大湾区电网的安全稳定性，并有效解决了交直流交互影响、短路电流超标等问题。系统涵盖19个厂站、46套稳控装置，是南方电网公司和全国范围内控制逻辑最复杂的稳定控制系统。系统建设历时8个月，涉及多家单位合作，增强了电力供应的安全性和灵活性。	自媒体	1
314	亚洲首个海上风电柔性直流输电工程送电工作完成	西北地区首套智能变电站二次设备仿真平台于2023年4月7日在国网甘肃省电力公司新型电力系统仿真中心正式投入使用。这一平台的投运提升了国网甘肃电科院在智能变电站仿真实验方面的能力，填补了西北电网在该领域的空白。该平台通过与国内高等研究院和先进企业合作，开发了多项实用功能，包括全站配置文件在线比对、虚回路连接可视化、IED设备闭环测试及全站整组仿真。其主要作用是解决智能变电站配置文件无序化导致的设备误跳闸问题，缩短改扩建过程中设备的停电时间，降低安全运行风险，并提高调试效率和准确性。在试运行期间，平台完成了750千伏熙州变、110千伏庆州变和110千伏平襄变的整站配置文件校核，并利用虚拟机仿真技术进行设备虚回路仿真试验，确保设备动作正确，为甘肃电网的安全稳定运行提供了技术支持。	自媒体	1
315	“光”速狂飙这座工商业光伏电站42天并网	**四眼坪风电场改扩建项目概况**- **项目背景**：四眼坪风电场，位于重庆武隆区和顺镇，2009年5月投产，是西南地区首个风电场。由于早期设备容量不足，风机运行效率下降，需要进行升级改造。- **改造措施**：实施“以大代小”改造，将老旧机组更换为新型高效机组。2021年5月20日项目开工，分为扩建和改建两部分。扩建部分拆除26台老机组，安装9台04万千瓦和4台05万千瓦的新机组；改建部分拆除9台机组，安装6台036万千瓦和2台04万千瓦的新机组。- **改造成效**：改扩建后风电场总装机容量从46.75万千瓦增加至102.6万千瓦。年上网电量达到2.5亿千瓦时，每年新增清洁能源电量1.6亿千瓦时，节约标煤64万吨，减少4万余吨碳排放。改造提升了风电场的发电能力和经济指标，为类似项目提供了示范经验。- **技术支持**：明阳智慧能源集团提供产品和技术支持，确保了项目的成功实施。	自媒体	1
316	以大代小以新替旧——国内首个大规模风电增容改造项目并网	云南省首座光伏完全直供的换电站已建成并投运。该站由国家能源集团云南公司建设，采用光伏发电模式，总充电功率2100千瓦，占地1700平方米，配备7个充电终端和8个电池仓位。电能来自火电厂区的分布式光伏发电项目，支持每天为超50辆换电型重卡提供服务。换电过程全自动，持续3至5分钟。该站年消纳绿电300万千瓦时，替代燃油40万升，减少碳排放3160吨。	自媒体	1
317	粤港澳大湾区交直流协调稳定控制系统成功投运	粤港澳大湾区首个变速抽水蓄能机组项目——肇庆浪江抽水蓄能电站，已于2022年11月25日开工。该项目由南网储能公司主导，总装机容量120万千瓦，包括4台30万千瓦机组，其中1台为自主研发的可变速机组。工程总投资约86亿元，预计2025年底前投产，将推动大湾区绿色能源体系发展。该电站将促进新能源接入电网，年设计发电量135亿千瓦时，减少二氧化碳排放90万吨。项目还将带动投资近170亿元，推动基地内164个绿色能源项目落地。	自媒体	1
318	粤港澳大湾区开建首个变速抽水蓄能机组	云南省最大功率的充换电站——昆明岔街电动汽车充换电站，近日正式投入运营。该站总容量约3800千瓦，能同时为50辆电动汽车充电，每天可提供1000余次充电服务和1200余次换电服务。自试运营以来，已累计提供24万次充电服务和62万次换电服务，减少碳排放248吨。云南电网公司已在全省建成1600多个充电站，2022年充电桩订单增长58%，计划在2023年实现乡镇全覆盖。	自媒体	1
319	云南电网实现过程层网络全链监视	阳光工商业光伏公司在42天内完成了湖北宝乾375MW光伏电站的建设和并网。湖北宝乾是全球最大钢铁集团中国宝武钢铁的子公司，专注于新能源材料。阳光工商业利用其iSolarBP平台提供了精准的设计和评估服务，同时推出了技术工程“铁三角”客户服务机制，确保了项目的高效交付。项目还采用了智慧能源运维平台，提升了电站的智能化水平。最终，项目帮助湖北宝乾提高了绿色能源使用比例，并预计每年节省近百万电费。	自媒体	1
320	云南省首座“光伏完全直供”换电站建成投运	雅砻江柯拉光伏电站位于海拔4600米，是全球最高的水光互补电站。为了应对极端高海拔和低温条件，该电站采用了华为的数字化和智能化技术，提高了建设和运维效率。电站已经完成了75%的光伏组件安装，项目正进入最后冲刺阶段。建成后，电站装机规模为100万千瓦，年平均发电量可达20亿度，足以满足约91万户四川家庭的用电需求。	自媒体	1
321	云南省最大功率充换电站投运	在新疆北部的昌吉换流站，智能机器人在疫情期间发挥了重要作用。由于疫情防控，站内员工从64人减少至28人，智能机器人帮助巡检电网设备，缓解了人力不足的问题，并提高了管理的自动化和智能化水平。昌吉换流站所在地准东经济技术开发区在疆电东送中扮演了重要角色，2024年12月电量已超过54亿千瓦时，有效保障了华东地区的民生和疫情防控。自2019年启动以来，1100千伏新疆准东安徽皖南特高压直流工程的电量贡献显著，占总电量的43%。准东开发区依托准东煤田进行煤电煤化工产业规划，日产原煤30万吨，其中超过一半用于民生，确保了电力供应和工业生产。同时，准东开发区的煤炭产量与去年同期相比增长了20%以上，为新疆民生和工业生产提供了强有力的保障。	自媒体	1
